,id,Message,length,country,Date
21310,11194,Who isn't?,10,United States,2011/3
21311,11195,You? Not drunk? What is the world coming to?,44,United States,2011/3
21312,11196,Tsk tsk tsk u shoulda called in,31,United States,2011/3
21313,11197,Exactly!,8,United States,2011/3
21314,11198,Who cares? U wanna quit anyway.,31,United States,2011/3
21315,11199,What's the website so I can apply at united health?,51,United States,2011/3
21316,11200,I'm so stressed :(,18,United States,2011/3
21318,11202,Mark got suspended from his job.,32,United States,2011/3
21319,11203,Can u still go at 5?,20,United States,2011/3
21320,11204,Yeah mark has to work late Sunday and early Monday,50,United States,2011/3
21321,11205,They said he gave a customer too much of a credit on their bill. No it wasn't me he works for Verizon lol. But he's suspended while they investigate.,149,United States,2011/3
21322,11206,I been applying for jobs like crazy. If I don't get hired somewhere soon I'm gonna have to move in w/ my mom.,109,United States,2011/3
21323,11207,I know. I like our nice comfy apartment. I'm even thinking of fast food. I got my kittens to think of lol. My mom is pure evil when it comes to animals.,152,United States,2011/3
21324,11208,What u got planned for today? Work work and more work?,54,United States,2011/3
21325,11209,Lol that's cause I'm following u. I got my bags packed in the trunk. Make room for me!,86,United States,2011/3
21326,11210,What's that again?,18,United States,2011/3
21327,11211,Ooh theres no lock?,19,United States,2011/3
21328,11212,Lol its ok ill change it back when u least expect it.,53,United States,2011/3
21329,11213,You'll get used to it... I promise :),37,United States,2011/3
21330,11214,I'll give u a hand alright =D,29,United States,2011/3
21331,11215,Omg I have such good luck. Today is my dads bday party and I was freaking out cause I ordered his gift online 2 weeks ago and still hadn't got it. Guess what came in the mail today?,181,United States,2011/3
21332,11216,Let's just hope my job search goes as well.,43,United States,2011/3
21333,11217,Lmao your crazy,15,United States,2011/3
21334,11218,Lol I don't think that counts as a skill.,41,United States,2011/3
21335,11219,Yup I knew it...you're nuts,27,United States,2011/3
21337,11221,Interview tomorrow at <#> am. Wish me luck!,43,United States,2011/3
21338,11222,Thanks. I sure hope so.,23,United States,2011/3
21339,11223,Walgreens pharmacy tech job.,28,United States,2011/3
21340,11224,Don't forget fritos,19,United States,2011/3
21341,11225,Another interview at 1 today. I better get one of these jobs.,61,United States,2011/3
21342,11226,Lol yoville motivation?,23,United States,2011/3
21343,11227,Lol...when u have a mom like mine you'll do anything not to live with her. Everyone that's tried has ran out screaming.,119,United States,2011/3
21344,11228,woman for president? I think all women would suck at it...even me.,66,United States,2011/3
21345,11229,Lmao. I WOULD legalize pot. I keep posting on obamas fb page that it would solve all the problems but he doesn't listen :/ MEN!,127,United States,2011/3
21346,11230,Lmao I donno.,13,United States,2011/3
21347,11231,The white house,15,United States,2011/3
21348,11232,Lol quit thinking about my cleavage!,36,United States,2011/3
21350,11234,Leave the door unlocked please :),33,United States,2011/3
21351,11235,Lol did u know the most expensive coffee in the world comes from cat poo?,73,United States,2011/3
21352,11236,For realz its called kopi luwak. They feed these weird types of cats the coffee beans and when it comes out they make it.,121,United States,2011/3
21353,11237,Lmao yummm,10,United States,2011/3
21354,11238,Good now we can get in the shower!,34,United States,2011/3
21355,11239,Lol its gonna be harder than that to keep me away.,50,United States,2011/3
21356,11240,Don't mind if I do!,19,United States,2011/3
21357,11241,Nice try!,9,United States,2011/3
21359,11243,Mark please answer,18,United States,2011/3
21360,11244,I got the job at Walgreens! U have to buy me something now =D,61,United States,2011/3
21361,11245,The first one. The second one wasn't a pharmacy tech one after all. And the manager seemed out of it. Go figure.,112,United States,2011/3
21362,11246,Yeah the manager said once I'm in and the have an opening I have a good chance of getting a pharmacy job even if its at another location.,137,United States,2011/3
21363,11247,I'm waiting to take a test right now. As soon as they get the results I can start. Probably Wednesday or Thursday,118,United States,2011/3
21364,11248,So...what u buying me?,22,United States,2011/3
21365,11249,The moon!,9,United States,2011/3
21366,11250,U should try it!,16,United States,2011/3
21367,11251,Lol ok. I always ask for the moon for my bday. Everyone always says no tho :(,77,United States,2011/3
21368,11252,Hmm the next best thing would be Saturn. Get me Saturn.,55,United States,2011/3
21369,11253,but I need the rings. U know how I love to get married... just think of all those rings :),90,United States,2011/3
21370,11254,Make them an offer they can't refuse. You're Italian aren't u?,62,United States,2011/3
21372,11256,Use your mob family connections,31,United States,2011/3
21373,11257,Lmao...homework,15,United States,2011/3
21374,11258,Start working tomorrow woohoo!,30,United States,2011/3
21375,11259,Lol shut it... that means less time to txt too :(,49,United States,2011/3
21376,11260,You're not gonna miss me?,25,United States,2011/3
21377,11261,Yeah right. I bet your thinking FINALLY this will leave me alone I should NEVER have given her my num!ber,111,United States,2011/3
21378,11262,Yes soon you'll forget all about me,35,United States,2011/3
21379,11263,Lol looking forward to that,27,United States,2011/3
21380,11264,What if I'm like oh my job is wonderful. I never have a bad customer my boss buys me pizza everyday... you'd be like omg stfu and quit texting me!,146,United States,2011/3
21381,11265,Lmao your nuts,14,United States,2011/3
21382,11266,On break. Eating chips,22,United States,2011/3
21383,11267,Ok just tired,13,United States,2011/3
21384,11268,Out,3,United States,2011/3
21385,11269,Phone died,10,United States,2011/3
21386,11270,It went ok. My legs are killing me. But Now I'm nice and comfy w/Chinese food watching days of our lives.,105,United States,2011/3
21388,11272,Aw I crashed out. Now my sleep is really gonna be off,58,United States,2011/3
21389,11273,On break. Call me,17,United States,2011/3
21390,11274,I slept last from <#> pm then <#> : <#> am. My lazy isn't used to working,77,United States,2011/3
21391,11275,I hope so. I need to buy new shoes too. I got 2 leg cramps last night :/,72,United States,2011/3
21392,11276,Yeah so far so good. They don't have me scheduled a lot so mark still has to find a job asap,92,United States,2011/3
21393,11277,"No, he quit a couple of days ago. But he got a job today woohoo!",64,United States,2011/3
21394,11278,sorry sorry sorry.. I buy u drinks,34,Singapore,2011/3
21395,11279,we r having class.. will only finish at <#> .. sorry abt this.. want to have lunch at <#> ?,93,Singapore,2011/3
21396,11280,I am sorry I am unable to pick up your call now. what is it regarding? Can I call you back pls?,95,Singapore,2011/3
21397,11281,oh I'm not this sat.. anyway lvl 9 mdm fong has moved to a home at thompson,75,Singapore,2011/3
21398,11282,glad u can make it!,19,Singapore,2011/3
21399,11283,that's right buffet starts at <DECIMAL> pm to abt <#> pm,58,Singapore,2011/3
21400,11284,1 or 2,6,Singapore,2011/3
21401,11285,"haha! she's not plump, don't know which class..",47,Singapore,2011/3
21402,11286,she was from npcc if that jolts any memory,42,Singapore,2011/3
21403,11287,she's our rv sch mate. doing some insurance related work. sorry abt not asking u first.,87,Singapore,2011/3
21404,11288,great! its crystal jade at holland village. let's meet at <DECIMAL> alright? pls also help to ask other 'old' scouts. I have made reservation with a few more to spare.,169,Singapore,2011/3
21405,11289,alright!,8,Singapore,2011/3
21407,11291,"hi yc, jh and ec! I have made reservation for xiao long bao buffet next monday at <DECIMAL> pm. pls keep it available! alright?",128,Singapore,2011/3
21408,11292,my group is wearing.. r u the last grp for tmr?,47,Singapore,2011/3
21410,11294,I'm in sr7 at com2 lvl 2 and it seems available,47,Singapore,2011/3
21411,11295,hihi! have u got a place to rehearse?,37,Singapore,2011/3
21412,11296,I'm sorry.. she says she is ur friend from npcc too.. hope all is well for u!,77,Singapore,2011/3
21413,11297,yes yes,7,Singapore,2011/3
21414,11298,"Hi! i recommended ur names to a friend called Pei Shan from Professional Investment Advisory Services. She might call u, if not interested, jus tell her. I'm sorry i didnt ask u abt this earlier.",195,Singapore,2011/3
21415,11299,hihi want to have a drink at brewerkz this friday?,50,Singapore,2011/3
21416,11300,hihi! next monday xiao long bao buffet for dinner?,50,Singapore,2011/3
21417,11301,hope all will be perfect for ur new place!,42,Singapore,2011/3
21418,11302,thank you!,10,Singapore,2011/3
21419,11303,I have told zx. can u ask jh pls?,33,Singapore,2011/3
21421,11305,tks!,4,Singapore,2011/3
21422,11306,hihi! will u be able to meet for consulting this thurs at <#> ? its for updating one another in our grp.. I'm sorry its ur free day..,134,Singapore,2011/3
21423,11307,sorry i'll only reach in abt <#> min time,42,Singapore,2011/3
21424,11308,good morning! I wouldn't be going for lecture this morning.. need the time to prepare for presentation,102,Singapore,2011/3
21425,11309,sorry can't today.. how abt next week?,38,Singapore,2011/3
21426,11310,oh i'll be at home then..,25,Singapore,2011/3
21427,11311,I'm going back soon..,21,Singapore,2011/3
21429,11313,u have fun too!,15,Singapore,2011/3
21430,11314,thank you thank you! anyway can just give my email and mobile.. anyone who knows me knows that i usually don't go on msn..,122,Singapore,2011/3
21431,11315,what's her name?,16,Singapore,2011/3
21433,11317,its ok,6,Singapore,2011/3
21434,11318,sorry i can't.. have told 1 of the coordinators abt this..,58,Singapore,2011/3
21435,11319,hihi! u guys still at icube?,28,Singapore,2011/3
21436,11320,alright! u have a good night!,29,Singapore,2011/3
21437,11321,"oh no we r not meeting tmr. but i'll be in sch tmr, if i can be of any help.. anyway join us for dinner or movie if u have a couple of hours to take a break!",157,Singapore,2011/3
21439,11323,anyway it looks like steffi's or hebin's,40,Singapore,2011/3
21440,11324,sorry i fell aslp early yesterday.. I'm not sure whose adaptor is it? is it from huiling?,89,Singapore,2011/3
21441,11325,sorry bro.. im on my way back,29,Singapore,2011/3
21442,11326,sorry i can only confirm it later,33,Singapore,2011/3
21443,11327,hihi! we will be at com1 basement,33,Singapore,2011/3
21444,11328,do u have the name of the vendor they r using? also is their version same as dynamics NAV 4? the modules they currently have?,125,Singapore,2011/3
21445,11329,sorry i don't understand what u mean..,38,Singapore,2011/3
21446,11330,no i don't have them,20,Singapore,2011/3
21447,11331,its <EMAIL>,12,Singapore,2011/3
21448,11332,alright. any page limit,23,Singapore,2011/3
21449,11333,which parts r u refering to?,28,Singapore,2011/3
21450,11334,I'm sorry. I don't have anything for dad. pls send my regards to cousin.,72,Singapore,2011/3
21451,11335,im in sch,9,Singapore,2011/3
21452,11336,ard what time will u be meeting him.. I have an appointment from 6 to 8..,73,Singapore,2011/3
21453,11337,I'm an intern,13,Singapore,2011/3
21454,11338,do u think we can meet at ard <DECIMAL> tmr at the coffeeshop?,64,Singapore,2011/3
21455,11339,i'll inform them!,17,Singapore,2011/3
21456,11340,its confirmed. I spoke to him last friday. do u think we can meet at ard <DECIMAL> tmr at the coffeeshop?,107,Singapore,2011/3
21457,11341,our appointment is at <#> am. prob meeting ard 9 plus,54,Singapore,2011/3
21458,11342,yes yes we r meeting at the coffeeshop near their office,56,Singapore,2011/3
21459,11343,pls take it back.,17,Singapore,2011/3
21460,11344,hihi! interested in free movie at NUS this coming friday evening? UCC is screening local blockbuster haunted changi at 8pm :),125,Singapore,2011/3
21461,11345,I'm not sure abt that..,23,Singapore,2011/3
21462,11346,i'll be there,13,Singapore,2011/3
21463,11347,hi! this wed <DECIMAL> to 4pm appointment with dr teo?,56,Singapore,2011/3
21464,11348,good morning! i'm sorry i can't make it to the appointment at <#> pm today..,77,Singapore,2011/3
21465,11349,I guess not.. sorry..,21,Singapore,2011/3
21466,11350,Will u be online in msn soon?? Hehe,35,China,2011/3
21467,11351,:) ok.. C u there..,19,China,2011/3
21468,11352,"Hi li mei, good mornin.. at what time r u comin to uni?",55,China,2011/3
21469,11353,Heiya i go offline liao. Nites!!,32,China,2011/3
21470,11354,Enoka,5,China,2011/3
21471,11355,Ok look for u later when i online,33,China,2011/3
21472,11356,U be ard then?,14,China,2011/3
21473,11357,Nope. Will be online ard 8 hehe. Out now.,41,China,2011/3
21474,11358,Hehe u know how to answer the last question on erca2?? I donno how to explain that . <#>,88,China,2011/3
21475,11359,Hey.. Can you come outside the lab?,35,China,2011/3
21476,11360,I am in front of yours :),25,China,2011/3
21477,11361,Hi.. Can I get your ear phones for a while.. I will give them in few min..,74,China,2011/3
21479,11363,So how is burger king? :D,25,China,2011/3
21480,11364,I am in front of your lab,25,China,2011/3
21481,11365,Ok.. I will come there now.. :),31,China,2011/3
21482,11366,"Li Mei.. I will come to your lab at 2 ok.. Till then even if the printer starts working, don't print.. :)",105,China,2011/3
21483,11367,Ok.. I am outside your lab.. Can you come out for a sec,55,China,2011/3
21484,11368,No not at all.. After lunch is ok.. I will come near your lab and send you a SMS.. Thank you soooooo much for helping me.. Thank you..,134,China,2011/3
21485,11369,"Thank U. U had just sent your 3rd Local SMS for the day. With just 2 more Local SMS sent, you can enjoy <#> Free Local SMS to be used by <#> hrs today!",154,China,2011/3
21486,11370,If your not busy only ok..,26,China,2011/3
21487,11371,Li Mei.. I need a help from you.. Can you help me to print a excel sheet.. I don't know how to setup the page properly..,120,China,2011/3
21488,11372,"Yaa,, wht to do :(",18,China,2011/3
21489,11373,"Hi li mei, hope u r doin good.. Yes i am attending for the seminars.. I can return the book today aftrnoon, coz i cmin uni for a meeting.. Tc",141,China,2011/3
21490,11374,Ok.. I am at lib.. I will get money and come.. :),49,China,2011/3
21491,11375,Thanx li mei. Its ok.. We ll b thr at <#> cu,46,China,2011/3
21492,11376,Thank you.. Good night..,24,China,2011/3
21493,11377,I am still on my way home.. Went to see a movie.. :). He told me that he gave it to the TA.. So I think its better mail him?,124,China,2011/3
21494,11378,Have they up loaded the example? Nadee :),41,China,2011/3
21495,11379,Ya sure.. We chk answrs 2rw,27,China,2011/3
21496,11380,Thank you soo much for the dinner.. I really enjoyed it.. You are a very kind good person :),92,China,2011/3
21497,11381,Omg.. Really.. We ll go mad by the end of this semester,55,China,2011/3
21498,11382,Good nit & good luck with the assignmnt,39,China,2011/3
21499,11383,"Hi, hope u went home safely.. Thnx fr the nice dear... We really enjoyd it.. I jst came to hostel... Cu tomorrw... Tc",117,China,2011/3
21500,11384,"Oh, i forgot that.. We ll meet later.. Im at uni..",50,China,2011/3
21501,11385,"Hi gud mornin, r u cmin to uni tody?",36,China,2011/3
21502,11386,"Hi Li Mei, will u be there at <DECIMAL> pm? Paul",49,China,2011/3
21503,11387,"hi mei LI, the viewing is confirmed at <DECIMAL> pm, see u at the lift lobby. Paul - DTZ",89,China,2011/3
21504,11388,Oh he he.. Then we can go nxt week.. :) love to go to that paintball game also.. But havin lectrs no..,102,China,2011/3
21505,11389,Oh sorry 4 tht..,16,China,2011/3
21506,11390,"Ya, im at home 2rw.. Bt girisha s havin anothr assignmnt to submit 2rw.. Wht abt mondy?",87,China,2011/3
21507,11391,Thats nice.. We'l go nxt week,29,China,2011/3
21508,11392,"Yes, hope to go.. I won't do the assignmnt if i stay home...",60,China,2011/3
21509,11393,We have to inform her b4 if we r goin..,39,China,2011/3
21510,11394,"Ya, thats the thing.. We wont b able to go rit :(",49,China,2011/3
21511,11395,"Its regardin the mail CJ has sent, abt a paintball game on thursdy",66,China,2011/3
21512,11396,"Hi, hw r u? R u goin fr the paintbal game?",42,China,2011/3
21513,11397,Yo me going hm liao. Try another day k .....,44,China,2011/3
21514,11398,Hehe me at my mum plc playing with her comp. Might be leaving soon ... Anyway i still havent figure out how to on the webcam on msn live lei.,141,China,2011/3
21515,11399,Yo u got use webcam one? Me trying out msn live. Trying the webcam function.,76,China,2011/3
21517,11401,"Nope, ther was some issue. I can manage i think. Thanks again.",62,China,2011/3
21518,11402,No need. Thanks,15,China,2011/3
21519,11403,R u there?,10,China,2011/3
21520,11404,Went out for a bit. Will tell when i come.,42,China,2011/3
21521,11405,R u in d lab? I hav ur cd wit me.,33,China,2011/3
21522,11406,Thank you so much for your kind help..,38,China,2011/3
21523,11407,How about tomrrow morning?,26,China,2011/3
21524,11408,"Hi li mei, I'm on the way to uni. Will b there in <#> mins.",61,China,2011/3
21525,11409,"Hi, i replace it with new woundplast.. I brought some from home.. Thanx for caring dear.. I think i have to wake up all the nite to complete the assignmnt :( .. Good luck with ur asignmnt too.. Gud nit",201,China,2011/3
21527,11411,Sorry i just saw ur msg. I am in the lab.,41,China,2011/3
21528,11412,"Hi I need ur friend name n fin no who stay at blk <#> west coast to register to Hdb, thks lis",95,China,2011/3
21529,11413,Sorry u go eat dinner first,27,China,2011/3
21530,11414,Tink another <#> mins raining heavy traffic jam,49,China,2011/3
21531,11415,"Hi u wait awhile, jack is on his way soon. O u wanna go dinner first. Sorry",75,China,2011/3
21533,11417,We use ur one tem he reach transfer to him.,43,China,2011/3
21535,11419,U need to bring e ipa,21,China,2011/3
21536,11420,Their name. They got student pass ald?,38,China,2011/3
21538,11422,Not u stay? Who stay? Date ok,29,China,2011/3
21539,11423,No u need to apply. Maybe c u wanna share wif e common room tenant.,67,China,2011/3
21540,11424,Yes tonight 8pm.,16,China,2011/3
21541,11425,Plus gst to govt,16,China,2011/3
21542,11426,"Owner agree, pls prepare deposit $ <#> , stamp fee $ <#> , comm $ <DECIMAL> tonight meet 8pm. Lis",98,China,2011/3
21543,11427,Awaits his ans. Tink working.,29,China,2011/3
21544,11428,My colleague (owner Agt) jack (hp: <#> ) wil meet u at lift lobby 8pm. Lis,74,China,2011/3
21545,11429,Yes c u at e lift lobby.,24,China,2011/3
21546,11430,"Master/common rm Blk <#> west coast, furnish ac <#> dec $ <#> -$ <#> , viewing tmr 8pm, pls confirm ur appt. Lis",116,China,2011/3
21547,11431,Blk <#> west coast lift lobby. Wil remind u again on Monday. Lis,66,China,2011/3
21548,11432,Monday 7pm ok? Lis,18,China,2011/3
21549,11433,Evening around <DECIMAL> pm cos owner working too.,51,China,2011/3
21550,11434,Include. Low floor.,19,China,2011/3
21551,11435,2+1. Common $ <#> master $ <#>,31,China,2011/3
21552,11436,Yes. U interested in master o common room? Avail <#> dec.,59,China,2011/3
21553,11437,"Hi regards Blk <#> . May I have ur nationality, gender n occupation? Avail <#> dec.",86,China,2011/3
21554,11438,Wildfire,8,China,2011/3
21555,11439,HTC,3,China,2011/3
21556,11440,Have fun attending class!!,26,China,2011/3
21557,11441,No dont think so. Coming in late today. Let see how.,52,China,2011/3
21558,11442,Explain to u all later.,23,China,2011/3
21559,11443,Yes yes.. Now Nadee is went with her mother for shopping.. I am at the apartment.. Bye bye then.. Good night..,110,China,2011/3
21560,11444,Yes.. One day I will ask Nadee to take you there.. :),53,China,2011/3
21561,11445,Hey.. You should try the Sambal chicken fried rice.. Very tasty.. :),68,China,2011/3
21562,11446,Good idea,9,China,2011/3
21563,11447,Happy rabbit year !;) enjoy;),29,China,2011/3
21564,11448,Got class hor??,15,China,2011/3
21565,11449,"Hi, hw r u? Wht is the deadlin for econ assignmnt?",50,China,2011/3
21567,11451,Haha he said he sleep on e sofa,31,China,2011/3
21569,11453,E common room being booked but owner said master $ <#> two single bed ok. How u tink?,86,China,2011/3
21570,11454,Yao,3,China,2011/3
21571,11455,Happy Mid-autumn Festival !,27,China,2011/3
21572,11456,Hi li mei.. Gud mornin.. R u attendin fr 2dy's techup seminar? Is it compulsory?,80,China,2011/3
21573,11457,Sat night u free?,17,China,2011/3
21574,11458,Hiya! Blessed new year! :) I've transferred <#> dollars for a usd <#> gift card :) hope to hear from you soon! :),116,Malaysia,2011/3
21575,11459,What time you coming back?,26,Malaysia,2011/3
21576,11460,Movie just ended. At west mall,30,Malaysia,2011/3
21577,11461,KL,2,Malaysia,2011/3
21578,11462,Oops.. Auto correct.. Suppose to be 'kk' :),43,Malaysia,2011/3
21579,11463,Kl?!,4,Malaysia,2011/3
21581,11465,Mummy sleeping.. Dun call her..,31,Malaysia,2011/3
21582,11466,Ohhhh okay.,11,Malaysia,2011/3
21583,11467,You eat alrd?,13,Malaysia,2011/3
21584,11468,"Ya.. Eating lor.. Thought of waiting for you, but I too hungry Liao.. Haha",74,Malaysia,2011/3
21585,11469,Hahahaha I can dapao home for you.,34,Malaysia,2011/3
21586,11470,Haha.. You eat le?,18,Malaysia,2011/3
21587,11471,Nope. Maybe dapaoooo. Hahaha hmm,32,Malaysia,2011/3
21588,11472,Haha.. Dapao what?,18,Malaysia,2011/3
21589,11473,What do you want from wm?,25,Malaysia,2011/3
21590,11474,"Hi Zhong, so sorry.. I was just looking through the schedule and saw my name for tmr's service.. Am I still on tmr?",115,Malaysia,2011/3
21591,11475,It's ok. I thought you were unwell. :) it's alright.,52,Malaysia,2011/3
21592,11476,"Okie, yea.. Voice still a little hoarse but feeling better le.. :)",66,Malaysia,2011/3
21593,11477,"Hey violet, who's doing proj tmr? Is it me?:)",45,Malaysia,2011/3
21594,11478,Tmr is Elissa and clarissa. The duty is out already you can't see it?,69,Malaysia,2011/3
21595,11479,"Hi Elissa, have you checked duty le ma.. You do know it is you and clarissa tmr yea?",84,Malaysia,2011/3
21596,11480,Ya i can't see it. I think cause i'm not in the group thing,59,Malaysia,2011/3
21597,11481,Yupp! :),8,Malaysia,2011/3
21598,11482,"Hmm.. Okay, I'll see what is wrong..",36,Malaysia,2011/3
21599,11483,"Does clarissa know? Till now, oddly, I still dun have her number..",66,Malaysia,2011/3
21600,11484,"Hi Violet, happy new year to you too!! Please see your codes below, they are for USD <#> each :)",98,Malaysia,2011/3
21601,11485,Thanks! :) take care! :),24,Malaysia,2011/3
21602,11486,Lol tmr get! Yupp i told her already!,37,Malaysia,2011/3
21603,11487,"Kkz, thanks. Ya, I keep asking her for her number and it keeps disappearing from my contacts! Lol..",99,Malaysia,2011/3
21604,11488,Lol! Maybe u didn even key in luh! So tmr lunch at ur place isit? ._.,69,Malaysia,2011/3
21605,11489,"Sorry I just saw this msg.. Meeting cancelled, I'll see when I can schedule again..",83,Malaysia,2011/3
21606,11490,"Can you let clarissa know that as well, I'll msg the rest..",59,Malaysia,2011/3
21607,11491,Okiee!,6,Malaysia,2011/3
21608,11492,Alright!,8,Malaysia,2011/3
21609,11493,"Hey..i don't hv aunty siew choo's number.. Help me inform her that i'll need to give the wwf meeting a miss, not feeling too well. Remember to inform her hor... Thanks!",168,Malaysia,2011/3
21610,11494,Kk.. Take care yea :),21,Malaysia,2011/3
21611,11495,What you doing tmr morning?,27,Malaysia,2011/3
21612,11496,Hey violet! What do you want for christmas!,43,Malaysia,2011/3
21614,11498,Christmas gift la!,18,Malaysia,2011/3
21615,11499,Haha.. Christmas is over le.. Lol..,35,Malaysia,2011/3
21616,11500,Yeah la but you were overseas what!,35,Malaysia,2011/3
21617,11501,Haha.. No need to buy la! Haiyooo..,35,Malaysia,2011/3
21618,11502,Haiyur. Kay what do you like!,29,Malaysia,2011/3
21619,11503,Dunno le... Got something to do?,32,Malaysia,2011/3
21620,11504,Haha.. I wana go town to buy medicine in u. Melvin's clinic.. And I want company :),83,Malaysia,2011/3
21621,11505,"Haha.. I like... iPhone, MacBook, iMac.. :) :)",46,Malaysia,2011/3
21622,11506,Haha.. Can lor... I might go down sentosa after that to interview for the restaurant,84,Malaysia,2011/3
21623,11507,"Haha i was thinking about that too, but i bo lui leh :/",55,Malaysia,2011/3
21624,11508,Hahah.. My underlying intentions are 'no need to buy!' :),57,Malaysia,2011/3
21625,11509,Haha.. Walk in de ah? No need to call before that?,50,Malaysia,2011/3
21626,11510,Dun need. Pearl asked le... Just walk in,40,Malaysia,2011/3
21627,11511,Haha okay la okay. When are you going to thailand again? No school?,67,Malaysia,2011/3
21628,11512,"Going with family, for Chinese new year :)",42,Malaysia,2011/3
21629,11513,"Ooo, cool.. Okay, what time you going there?",44,Malaysia,2011/3
21630,11514,Haha oh oh right. So not dubai or whatever anymore?,51,Malaysia,2011/3
21631,11515,I dunno le... Should I work there?,34,Malaysia,2011/3
21632,11516,"Haha.. Nah, cheaper ma :) go Dubai so far.. Lol..",49,Malaysia,2011/3
21633,11517,"Haha.. Well, I would say no need la.. But it's up to you.. :)",61,Malaysia,2011/3
21634,11518,Haha.. I think so too... Why not we go photoshooting Tml? Ask scar and carol?,77,Malaysia,2011/3
21635,11519,"Eh sia la. That time i flight transfer in dubai there were a lot of women draped head to toe in black. There was this one woman i thought was facing away from me, until i saw the narrow slit in her veil for her eyes man -.-",223,Malaysia,2011/3
21636,11520,"Haha.. I can't la.. After the medicine buying, I need to go for a hairdresser appt..",84,Malaysia,2011/3
21637,11521,Wah so busy. Haha,17,Malaysia,2011/3
21638,11522,"Lol! Yea, you go into the country itself and you will realize you are the weirdo there :) hehe..",96,Malaysia,2011/3
21639,11523,Haha.. Schedule with mummy le.. Hehe.. So cannot chang :),57,Malaysia,2011/3
21640,11524,"I went to iran to race in <#> , all the girls in the team had to year veils also haha. Which part of thailand?",111,Malaysia,2011/3
21641,11525,Lol... I asking carol. Haha,27,Malaysia,2011/3
21642,11526,"Haha.. Yea, I'm going Bangkok lor..",35,Malaysia,2011/3
21643,11527,Haha.. Tues la! :),18,Malaysia,2011/3
21644,11528,Haha.. Tuesday go again lo...,29,Malaysia,2011/3
21645,11529,Eh stuff there pretty cheap haha. Went there like maybe 3 to 4 years ago. School hols?,86,Malaysia,2011/3
21646,11530,Lol.. Right.....,16,Malaysia,2011/3
21647,11531,Alright! Blessed year to u too!,31,Malaysia,2011/3
21648,11532,"Haha.. Yea, great place to go.. :)",34,Malaysia,2011/3
21649,11533,Lol... See what she says.,25,Malaysia,2011/3
21650,11534,Haha.. Okay..,13,Malaysia,2011/3
21651,11535,Haha yeah my teacher said he wanted to retire there. Large piece of land only like <#> k sing dollars. Had your dinner?,120,Malaysia,2011/3
21652,11536,Lol... Ok la... I better not work rest. Go learn german language better. See if I get internship.,97,Malaysia,2011/3
21653,11537,"Haha.. Yea, stuff there is really cheap.. Nope, dad went to buy.. Waiting for him to come back.",95,Malaysia,2011/3
21654,11538,Oh eating at home then? Haha i'm like at swensens nom.,54,Malaysia,2011/3
21655,11539,Haha.. Yea.. Good la.. You really dun need that type of work.. Lol :),69,Malaysia,2011/3
21656,11540,"Waa.. Nice, with?",17,Malaysia,2011/3
21657,11541,Girlfriend ah.,14,Malaysia,2011/3
21658,11542,Your girlfriend ah? :),22,Malaysia,2011/3
21659,11543,Haha... Why le??,16,Malaysia,2011/3
21660,11544,Yeah la. Never met her before?,30,Malaysia,2011/3
21661,11545,Haha.. Fleur sterling? Your bass?,33,Malaysia,2011/3
21662,11546,Yeah yeah sure. No la.,22,Malaysia,2011/3
21663,11547,"Haha.. Dunno lehs, just feel that it is a bit unnecessary? Lol",62,Malaysia,2011/3
21664,11548,Hahah :),8,Malaysia,2011/3
21665,11549,Haha.. Coz I degree holder so dun need downgrade myself? Lol,60,Malaysia,2011/3
21666,11550,Kidding la. With my parents. Oh man did you see how shiny my bass was on friday night haha.,91,Malaysia,2011/3
21667,11551,Haha.. It's like you read my mind so I dun need to say it :) hehe..,67,Malaysia,2011/3
21668,11552,"Haha.. Yea, it's nice :) lol..",30,Malaysia,2011/3
21669,11553,Eeeeee you don't know how to appreciate true beauty man :( Haha kidding la. Doing work now?,91,Malaysia,2011/3
21670,11554,"Haha.. Nah, just resting and waiting for dinner :) true beauty comes from within, and your bass's within is.... Hmmmm :)",120,Malaysia,2011/3
21671,11555,Yeah la wood haha. I wanna get a drum set and a better guitar soon. Hmmm no monehhh.,84,Malaysia,2011/3
21672,11556,Haha.. Drums? Since when you play drums?,40,Malaysia,2011/3
21673,11557,"Haha since i picked up bass i've been learning a little bit here and there la, since a basic knowledge improves your coordination with the drummer a lot. I can play simple stuff la, but i need more exposure on a drum set to improve. Haha i sometimes practice 6 hours at a go on bass and guitar.",294,Malaysia,2011/3
21674,11558,"Haha, that's good :) focus on your guitar and bass first la..",61,Malaysia,2011/3
21675,11559,"Haha yeah i know, focussed very long already. Ready to pick up something new, in case we ever need a stand-in drummer or whatever haha. I love learning new things also la.",171,Malaysia,2011/3
21676,11560,Haha.. Cool! :) go learn more things la..,41,Malaysia,2011/3
21677,11561,Yeah lo. But quite hard to la. Always can't use the set in honour. Bass and guitar i can spam at home haha. How's your guitaring.,129,Malaysia,2011/3
21678,11562,Alright no prob!:D,18,Malaysia,2011/3
21679,11563,"Haha stagnant.. Lol.. Nothing much now la, cuz got school..",59,Malaysia,2011/3
21680,11564,Haha yeah ah that's true. Eh i like your guitar leh. Nice feel and tone.,72,Malaysia,2011/3
21681,11565,"Haha.. Got bored of it le, when I got more time then say ba.. :)",64,Malaysia,2011/3
